maxl,avgl,region,rrate,ind,catl,plts,pltrs,ots,blcl,status,trf,ur,cmt
431,36,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
439,49,se,0,type2,type3,TRUE,FALSE,FALSE,type2,Type2,Type2,FALSE,type1
412,51,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
526,46,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type2
576,38,se,0,type3,type3,FALSE,FALSE,FALSE,type2,Type5,Type1,TRUE,type1
352,41,ct,0,type4,type4,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type1
274,47,ct,0,type5,type4,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
281,61,nw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
100,21,ct,0,type1,type4,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
437,51,sw,0,type3,type3,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type2
556,54,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
393,52,se,0,type4,type3,TRUE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
374,30,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
597,52,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
314,58,ct,0,type3,type4,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
334,21,se,0,type2,type4,FALSE,FALSE,FALSE,type5,Type4,Type1,FALSE,type2
398,63,se,0,type3,type4,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type2
595,54,se,0,type2,type4,FALSE,FALSE,FALSE,type2,Type1,Type5,FALSE,type1
412,51,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type1
339,53,ct,0,type3,type5,TRUE,FALSE,TRUE,type2,Type1,Type5,TRUE,type1
625,55,se,0,type1,type5,FALSE,FALSE,TRUE,type2,Type2,Type1,TRUE,type2
182,25,ne,0,type2,type5,FALSE,FALSE,TRUE,type2,Type5,Type4,TRUE,type2
273,47,sw,0,type1,type5,FALSE,FALSE,TRUE,type2,Type1,Type3,FALSE,type2
473,47,sw,0,type1,type5,FALSE,FALSE,TRUE,type2,Type3,Type1,TRUE,type1
438,42,se,0,type2,type5,FALSE,FALSE,TRUE,type2,Type5,Type2,TRUE,type2
350,27,ne,0,type5,type5,TRUE,FALSE,TRUE,type2,Type4,Type5,FALSE,type1
521,46,se,0,type2,type1,FALSE,FALSE,TRUE,type2,Type1,Type4,FALSE,type1
320,49,se,0,type3,type2,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
457,51,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
299,39,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
183,53,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type1
247,35,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
513,37,se,0,type3,type5,TRUE,FALSE,FALSE,type1,Type5,Type5,FALSE,type2
413,35,se,0,type5,type5,TRUE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
404,56,nw,0,type5,type1,FALSE,FALSE,FALSE,type5,Type5,Type2,FALSE,type2
304,46,nw,0,type5,type1,FALSE,FALSE,FALSE,type1,Type5,Type3,TRUE,type2
117,43,ne,0,type5,type1,FALSE,FALSE,FALSE,type5,Type5,Type1,FALSE,type1
358,29,se,0,type5,type1,FALSE,FALSE,FALSE,type5,Type5,Type5,TRUE,type1
296,49,nw,0,type5,type1,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type1
546,47,se,0,type5,type1,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type2
470,41,se,0,type1,type1,TRUE,FALSE,FALSE,type5,Type4,Type3,TRUE,type1
306,40,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
121,36,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type2
310,45,ne,0,type2,type1,TRUE,FALSE,FALSE,type5,Type3,Type3,FALSE,type1
585,30,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
467,52,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type2,Type1,FALSE,type1
536,45,sw,0,type5,type1,TRUE,FALSE,FALSE,type2,Type5,Type5,FALSE,type2
260,39,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
561,43,se,0,type5,type1,FALSE,FALSE,FALSE,type5,Type1,Type3,FALSE,type1
235,26,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type1,FALSE,type1
271,31,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type1
312,45,ne,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
627,34,sw,0,type5,type1,FALSE,FALSE,FALSE,type5,Type2,Type2,FALSE,type1
522,60,sw,0,type5,type2,FALSE,FALSE,TRUE,type2,Type5,Type5,FALSE,type2
354,63,sw,0,type5,type2,FALSE,FALSE,TRUE,type5,Type1,Type1,FALSE,type2
296,47,nw,0,type5,type2,FALSE,FALSE,TRUE,type1,Type4,Type5,FALSE,type2
292,38,se,0,type5,type5,FALSE,FALSE,TRUE,type2,Type2,Type4,TRUE,type2
358,22,nw,0,type5,type5,FALSE,FALSE,TRUE,type2,Type4,Type5,TRUE,type1
529,48,nw,0,type5,type5,TRUE,FALSE,TRUE,type2,Type1,Type3,FALSE,type1
299,23,ne,0,type5,type5,TRUE,FALSE,TRUE,type2,Type1,Type4,TRUE,type2
292,22,sw,0,type5,type5,TRUE,FALSE,TRUE,type1,Type3,Type2,FALSE,type2
595,30,nw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
527,46,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,TRUE,type1
605,41,sw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
443,30,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
516,31,sw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
341,57,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
291,54,nw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type1
460,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type2
427,36,sw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
547,53,se,0,type5,type5,FALSE,FALSE,FALSE,type5,Type5,Type2,TRUE,type2
467,48,nw,0,type5,type5,TRUE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
364,52,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
413,52,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,FALSE,type2
653,56,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type2
396,35,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,FALSE,type1
519,53,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,TRUE,type2
128,27,se,0,type3,type5,TRUE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
241,54,nw,0,type4,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
425,49,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type4,Type3,FALSE,type1
418,52,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
399,40,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type1
353,35,sw,0,type1,type5,TRUE,FALSE,FALSE,type5,Type3,Type5,TRUE,type2
266,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type1
537,47,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type3,TRUE,type2
308,48,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type2
366,34,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type1
216,53,ne,0,type2,type3,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
388,47,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
400,50,sw,0,type2,type3,TRUE,FALSE,FALSE,type2,Type5,Type1,FALSE,type2
243,50,nw,0,type2,type3,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
503,30,sw,0,type3,type4,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
445,26,se,0,type1,type4,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type2
624,31,nw,0,type2,type4,FALSE,FALSE,FALSE,type5,Type5,Type4,TRUE,type2
123,61,ct,0,type3,type4,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type1
611,39,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
429,38,nw,0,type1,type5,TRUE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
428,35,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
399,45,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
325,36,se,0,type5,type5,TRUE,FALSE,FALSE,type2,Type3,Type4,TRUE,type1
467,37,se,0,type5,type5,TRUE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
401,46,se,0,type5,type5,TRUE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
505,41,nw,0,type5,type3,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type1
649,58,se,0,type5,type3,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type2
388,52,nw,0,type5,type4,FALSE,FALSE,FALSE,type5,Type3,Type5,FALSE,type2
102,47,nw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
353,38,sw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type1
377,37,nw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
325,43,nw,0,type2,type3,FALSE,FALSE,FALSE,type5,Type1,Type4,TRUE,type1
462,34,se,0,type2,type5,FALSE,FALSE,TRUE,type2,Type4,Type1,FALSE,type1
110,57,sw,0,type5,type5,FALSE,FALSE,TRUE,type2,Type3,Type4,FALSE,type1
343,34,nw,0,type5,type5,FALSE,FALSE,TRUE,type2,Type2,Type2,FALSE,type1
431,35,se,0,type5,type5,FALSE,FALSE,TRUE,type2,Type4,Type4,FALSE,type2
315,35,ne,0,type5,type5,FALSE,FALSE,TRUE,type2,Type5,Type5,FALSE,type1
341,51,se,0,type5,type5,FALSE,FALSE,TRUE,type2,Type2,Type2,TRUE,type2
380,39,nw,0,type5,type5,FALSE,FALSE,TRUE,type1,Type1,Type4,TRUE,type1
446,40,nw,0,type5,type1,FALSE,FALSE,TRUE,type1,Type4,Type2,TRUE,type1
337,44,se,0,type5,type2,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
416,31,nw,0,type5,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
121,53,ct,0,type5,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
538,41,nw,0,type5,type5,TRUE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
511,48,se,0,type5,type5,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type1
363,23,ne,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
342,51,nw,0,type5,type5,TRUE,FALSE,FALSE,type2,Type2,Type3,FALSE,type2
521,30,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
335,39,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type2
522,49,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
583,24,sw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
449,44,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type2
613,30,nw,0,type5,type1,TRUE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
98,38,sw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type2
391,54,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type2,Type2,TRUE,type1
213,23,ct,0,type5,type1,TRUE,FALSE,FALSE,type5,Type1,Type4,FALSE,type1
566,27,sw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type2
619,38,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
311,45,nw,0,type5,type1,TRUE,FALSE,FALSE,type2,Type1,Type1,FALSE,type1
401,42,se,0,type5,type1,TRUE,FALSE,FALSE,type2,Type2,Type2,FALSE,type1
81,35,se,0,type5,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
383,43,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,TRUE,type1
379,44,ct,0,type5,type1,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type1
443,48,ct,0,type5,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type2
416,60,nw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type2
426,28,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
351,60,nw,0,type3,type2,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
343,51,sw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
681,35,ct,0,type1,type2,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
156,61,sw,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type2
456,37,nw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
442,58,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type2
320,22,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
389,45,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
157,34,se,0,type4,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
440,56,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
321,33,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
399,37,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type1
470,45,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type1
408,48,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type1
645,50,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type1
456,53,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type1
476,48,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type1
376,45,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type1
391,41,ne,0,type2,type5,TRUE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
314,55,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
538,32,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,FALSE,type2
153,54,sw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type2
294,21,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type1
509,41,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
342,39,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type1,FALSE,type2
331,35,ne,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
571,43,ne,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
597,39,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type1
525,34,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,TRUE,type2
421,27,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
236,53,nw,0,type2,type5,TRUE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
443,43,ne,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,TRUE,type1
468,31,ct,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
523,45,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
473,20,nw,0,type5,type3,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
551,38,se,0,type1,type3,TRUE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
429,53,se,0,type1,type3,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
388,29,se,0,type2,type3,TRUE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
404,59,se,0,type2,type4,TRUE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
309,35,sw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type1
357,55,nw,0,type3,type4,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
339,51,se,0,type1,type4,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type2
538,40,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
570,39,nw,0,type5,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type2
488,39,se,0,type5,type5,TRUE,FALSE,FALSE,type5,Type1,Type3,TRUE,type2
85,45,se,0,type5,type5,FALSE,FALSE,FALSE,type5,Type1,Type3,TRUE,type1
554,50,se,0,type5,type5,TRUE,FALSE,FALSE,type5,Type3,Type5,TRUE,type2
293,37,nw,0,type5,type5,FALSE,FALSE,FALSE,type5,Type1,Type4,FALSE,type1
358,31,sw,0,type5,type5,TRUE,FALSE,FALSE,type5,Type3,Type2,FALSE,type1
308,41,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
210,46,ne,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
382,61,ne,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
606,35,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type1
288,39,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type1
548,57,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
465,49,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type2
589,48,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
373,43,sw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type1
532,30,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
227,39,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type1
393,34,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type1
579,48,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
526,34,sw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type1
484,47,sw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type2
561,28,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type1
295,36,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,FALSE,type2
574,49,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type2
131,25,sw,0,type1,type1,TRUE,FALSE,FALSE,type5,Type1,Type3,FALSE,type1
466,36,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
592,42,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type2
216,27,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type2
634,52,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
569,58,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type1
478,33,nw,0,type1,type1,TRUE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
519,29,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type1
429,31,nw,0,type1,type1,TRUE,FALSE,FALSE,type1,Type2,Type3,FALSE,type1
346,22,sw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
154,37,ct,0,type5,type1,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
251,43,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type2
371,20,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type2,Type2,TRUE,type2
437,51,se,0,type3,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
300,21,nw,0,type1,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
310,40,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
459,39,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
229,29,ne,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
299,45,nw,0,type3,type4,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
113,22,nw,0,type2,type4,TRUE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
330,35,se,0,type1,type4,TRUE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
241,38,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
578,42,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,TRUE,type2
196,59,sw,0,type3,type5,FALSE,FALSE,FALSE,type5,Type1,Type3,TRUE,type2
73,49,sw,0,type3,type5,FALSE,FALSE,FALSE,type5,Type4,Type3,FALSE,type2
277,50,sw,0,type2,type5,TRUE,FALSE,FALSE,type5,Type1,Type2,TRUE,type1
413,29,se,0,type3,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type2
314,42,se,0,type2,type5,TRUE,FALSE,FALSE,type5,Type1,Type4,FALSE,type2
579,30,nw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
300,55,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type2
103,42,nw,0,type3,type2,FALSE,FALSE,TRUE,type2,Type3,Type2,FALSE,type1
568,43,sw,0,type2,type5,FALSE,FALSE,TRUE,type2,Type3,Type4,FALSE,type2
340,41,nw,0,type2,type5,FALSE,FALSE,TRUE,type2,Type1,Type4,TRUE,type1
249,36,se,0,type2,type5,FALSE,FALSE,TRUE,type2,Type1,Type5,TRUE,type2
432,38,se,0,type2,type5,FALSE,FALSE,TRUE,type2,Type2,Type4,FALSE,type2
341,35,nw,0,type3,type5,FALSE,FALSE,TRUE,type2,Type1,Type4,FALSE,type1
408,42,ne,0,type4,type5,FALSE,FALSE,TRUE,type2,Type2,Type4,FALSE,type2
510,53,se,0,type2,type1,FALSE,FALSE,TRUE,type2,Type5,Type5,FALSE,type2
448,36,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type1,FALSE,type1
502,58,sw,0,type1,type1,FALSE,FALSE,FALSE,type5,Type5,Type3,FALSE,type2
98,47,nw,0,type5,type1,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type1
607,32,ct,0,type4,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
321,64,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
89,43,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
467,61,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
454,28,nw,0,type2,type3,TRUE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
275,31,sw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
79,27,ct,0,type1,type4,FALSE,FALSE,FALSE,type1,Type5,Type5,FALSE,type2
504,58,ne,0,type4,type4,TRUE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
358,38,sw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type1
500,26,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type1,TRUE,type2
397,39,ne,0,type2,type5,FALSE,FALSE,FALSE,type5,Type4,Type5,FALSE,type1
332,33,nw,0,type1,type5,FALSE,FALSE,FALSE,type5,Type3,Type4,FALSE,type1
346,30,se,0,type1,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,FALSE,type2
452,42,nw,0,type1,type5,TRUE,FALSE,FALSE,type5,Type3,Type3,FALSE,type1
497,28,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type5,Type3,FALSE,type1
406,58,nw,0,type5,type5,FALSE,FALSE,FALSE,type5,Type4,Type2,FALSE,type1
499,53,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type2
428,32,se,0,type1,type1,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
406,32,se,0,type2,type2,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type1
386,40,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
495,46,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type1
607,46,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
380,52,ct,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
472,62,nw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type4,Type4,FALSE,type1
345,29,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
519,43,sw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
500,37,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type5,Type3,FALSE,type1
93,57,nw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type4,Type2,TRUE,type2
453,59,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type2
489,27,sw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type2
440,51,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
333,46,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
369,52,se,0,type2,type3,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type2
575,43,sw,0,type2,type4,FALSE,FALSE,FALSE,type2,Type2,Type2,TRUE,type1
315,39,sw,0,type1,type4,FALSE,FALSE,FALSE,type5,Type1,Type3,TRUE,type1
